1.019172221422195435e-01 -3.911928460001945496e-02 -2.773828431963920593e-02 9.157291054725646973e-02 -2.198666483163833618e-01 -2.355584204196929932e-01 -1.994958333671092987e-02 1.399220973253250122e-01 -4.458213597536087036e-02 -2.754025720059871674e-02 9.360997006297111511e-03 -6.938394904136657715e-02 -5.756625905632972717e-02 2.837953157722949982e-02
1.666925847530364990e-01 -7.691349834203720093e-02 -2.083170227706432343e-02 1.166610792279243469e-01 -2.184890955686569214e-01 -2.369773834943771362e-01 -5.106798931956291199e-02 1.964563578367233276e-01 4.713126271963119507e-02 -8.664901554584503174e-02 9.282051026821136475e-02 -4.844319447875022888e-02 -7.172647118568420410e-02 -6.982627790421247482e-03
1.182308644056320190e-01 -4.545223712921142578e-02 -1.918367296457290649e-02 7.854679971933364868e-02 -1.811286956071853638e-01 -1.789960414171218872e-01 -4.170669615268707275e-02 1.367443203926086426e-01 -3.941745962947607040e-03 -4.061380028724670410e-02 2.725621126592159271e-02 -5.359691753983497620e-02 -6.701201200485229492e-02 -2.291171811521053314e-03
6.345836818218231201e-02 -3.204983100295066833e-02 -1.924687623977661133e-02 5.279893800616264343e-02 -2.379561364650726318e-01 -2.246289551258087158e-01 5.490057170391082764e-03 1.009784936904907227e-01 -3.412553295493125916e-02 -2.777996845543384552e-02 2.206729725003242493e-02 -4.339427128434181213e-02 -2.323877066373825073e-02 -6.580274552106857300e-03
1.018210947513580322e-01 -4.957242310047149658e-02 -4.236396867781877518e-03 8.033279329538345337e-02 -2.262644916772842407e-01 -2.297577112913131714e-01 -8.570035919547080994e-03 1.531107425689697266e-01 4.999844357371330261e-03 -4.260405525565147400e-02 4.385013133287429810e-02 -8.332395553588867188e-02 -2.801023609936237335e-02 -2.003909274935722351e-02
5.014238506555557251e-02 -2.602385543286800385e-02 1.997662335634231567e-02 5.820439383387565613e-02 -3.031521141529083252e-01 -2.934328317642211914e-01 2.854133024811744690e-02 1.121067851781845093e-01 -5.100067332386970520e-02 8.486947044730186462e-03 -7.537073455750942230e-03 -6.310692429542541504e-02 -2.776814438402652740e-02 1.197120454162359238e-02
-4.204504936933517456e-02 4.299057647585868835e-03 5.640035122632980347e-02 -3.441007435321807861e-02 -3.301212787628173828e-01 -2.972780764102935791e-01 9.282600134611129761e-02 1.058307196944952011e-02 -1.058556213974952698e-01 9.294299781322479248e-02 -6.960552930831909180e-02 -3.974978253245353699e-02 7.342893164604902267e-03 2.221021428704261780e-02
2.971185743808746338e-01 -1.071603149175643921e-01 -7.787760347127914429e-02 2.719784379005432129e-01 -1.970460452139377594e-02 -1.351610273122787476e-01 -1.149274706840515137e-01 3.132760226726531982e-01 1.236063539981842041e-01 -2.012223303318023682e-01 1.930165290832519531e-01 -1.515457965433597565e-02 -8.284305781126022339e-02 3.461467847228050232e-02
3.307934105396270752e-01 -1.191501989960670471e-01 -8.354967832565307617e-02 2.660273611545562744e-01 -3.590125590562820435e-02 -1.284915953874588013e-01 -1.406509727239608765e-01 3.152151405811309814e-01 1.643480360507965088e-01 -2.133001685142517090e-01 2.149967104196548462e-01 2.125996723771095276e-02 -1.098252385854721069e-01 2.392042800784111023e-02
2.561310529708862305e-01 -7.970879226922988892e-02 -7.975126802921295166e-02 1.763608753681182861e-01 -4.970676824450492859e-02 -9.414086490869522095e-02 -1.002703905105590820e-01 2.296381294727325439e-01 1.085451170802116394e-01 -1.616604328155517578e-01 1.105953902006149292e-01 4.164600744843482971e-03 -7.829853892326354980e-02 8.901301771402359009e-03
1.574866473674774170e-01 -5.720691755414009094e-02 -3.212610259652137756e-02 1.463070362806320190e-01 -5.862198397517204285e-02 -1.159199103713035583e-01 -4.642547667026519775e-02 1.679655909538269043e-01 4.554555192589759827e-02 -1.001508682966232300e-01 1.100932061672210693e-01 -5.162374145584180951e-05 -3.140462934970855713e-02 3.119744546711444855e-02
3.346350789070129395e-01 -1.134024709463119507e-01 -9.085993468761444092e-02 2.488145679235458374e-01 -4.663251340389251709e-02 -1.094363778829574585e-01 -1.291898488998413086e-01 2.989738881587982178e-01 1.331364214420318604e-01 -2.250039130449295044e-01 1.551279723644256592e-01 2.413220889866352081e-02 -9.989345073699951172e-02 -7.263026200234889984e-03
3.135890364646911621e-01 -1.255346089601516724e-01 -1.144844442605972290e-01 2.531539499759674072e-01 -2.841024100780487061e-02 -1.418919861316680908e-01 -1.203526630997657776e-01 3.616066575050354004e-01 1.471554338932037354e-01 -2.190389335155487061e-01 1.667652875185012817e-01 5.239626392722129822e-02 -1.055078133940696716e-01 3.715220605954527855e-03
3.037570118904113770e-01 -1.188818141818046570e-01 -9.653066098690032959e-02 2.557072937488555908e-01 -5.053828284144401550e-02 -1.263217329978942871e-01 -1.328464746475219727e-01 2.979135215282440186e-01 1.427302062511444092e-01 -2.177259474992752075e-01 1.804029345512390137e-01 -1.773923262953758240e-02 -1.153796687722206116e-01 1.982761733233928680e-02
2.200079262256622314e-01 -9.053360670804977417e-02 -5.357437208294868469e-02 1.916644275188446045e-01 -7.454452663660049438e-02 -1.146993637084960938e-01 -1.125889942049980164e-01 2.488511651754379272e-01 8.475957810878753662e-02 -1.370491981506347656e-01 2.116592228412628174e-01 -4.711544606834650040e-03 -9.402979910373687744e-02 -1.085716765373945236e-02
1.896254420280456543e-01 -7.051484286785125732e-02 -5.604465305805206299e-02 1.354062259197235107e-01 -9.750694781541824341e-02 -1.462234705686569214e-01 -7.575704902410507202e-02 1.995870471000671387e-01 5.217453837394714355e-02 -1.056404262781143188e-01 1.328203976154327393e-01 -3.120009042322635651e-02 -7.549617439508438110e-02 -6.030614953488111496e-03
2.205687463283538818e-01 -8.714235574007034302e-02 -6.485228240489959717e-02 1.755717992782592773e-01 -8.786253631114959717e-02 -1.340792924165725708e-01 -9.788013994693756104e-02 2.347534000873565674e-01 6.372691690921783447e-02 -1.383667588233947754e-01 1.767040044069290161e-01 -1.908215694129467010e-02 -9.627903997898101807e-02 -1.296936813741922379e-02
1.986156702041625977e-01 -7.779607176780700684e-02 -4.381194710731506348e-02 1.698386669158935547e-01 -1.015052795410156250e-01 -1.353651881217956543e-01 -9.019163995981216431e-02 1.989202797412872314e-01 4.490620270371437073e-02 -1.309268325567245483e-01 1.616873443126678467e-01 -2.471466176211833954e-02 -7.241301238536834717e-02 -1.191133446991443634e-02
2.150178551673889160e-01 -8.829142153263092041e-02 -6.995029747486114502e-02 1.682365238666534424e-01 -1.093330681324005127e-01 -1.512869745492935181e-01 -1.099964305758476257e-01 2.271891087293624878e-01 5.369357019662857056e-02 -1.408992260694503784e-01 1.665815711021423340e-01 -7.236805278807878494e-03 -8.682496100664138794e-02 -1.501105166971683502e-02
2.138599604368209839e-01 -8.312929421663284302e-02 -6.114144250750541687e-02 1.701845228672027588e-01 -1.159551516175270081e-01 -1.528706997632980347e-01 -9.931699931621551514e-02 2.105641365051269531e-01 4.886603355407714844e-02 -1.395199447870254517e-01 1.582232564687728882e-01 -1.932493969798088074e-02 -8.316715061664581299e-02 -1.687460765242576599e-02
2.192916572093963623e-01 -9.003862738609313965e-02 -5.481283739209175110e-02 1.767913997173309326e-01 -1.060097143054008484e-01 -1.372260004281997681e-01 -1.112772226333618164e-01 2.361758053302764893e-01 7.807165384292602539e-02 -1.363457739353179932e-01 1.871836185455322266e-01 -1.041000243276357651e-02 -6.934512406587600708e-02 -3.164669126272201538e-02
1.924537569284439087e-01 -7.081811130046844482e-02 -3.975217044353485107e-02 1.501359492540359497e-01 -9.873209893703460693e-02 -1.555214375257492065e-01 -9.955412149429321289e-02 2.073516547679901123e-01 5.607343465089797974e-02 -1.151212677359580994e-01 1.625605374574661255e-01 -1.529573462903499603e-02 -5.344608798623085022e-02 -1.175964158028364182e-02
2.645581960678100586e-01 -1.191182881593704224e-01 -4.741234332323074341e-02 2.046223878860473633e-01 -1.156057268381118774e-01 -1.519806236028671265e-01 -1.332813650369644165e-01 2.552887797355651855e-01 9.261552989482879639e-02 -1.621847450733184814e-01 2.157195210456848145e-01 -1.431280095130205154e-02 -1.107495427131652832e-01 -1.503831986337900162e-02
1.976895630359649658e-01 -8.600084483623504639e-02 -3.360689803957939148e-02 1.532949209213256836e-01 -1.083621382713317871e-01 -1.325376033782958984e-01 -8.617208153009414673e-02 1.921156048774719238e-01 4.594427347183227539e-02 -1.286082863807678223e-01 1.585156917572021484e-01 -1.297886366955935955e-03 -8.654991537332534790e-02 -1.387111097574234009e-02
1.896972060203552246e-01 -8.946878463029861450e-02 -3.660959005355834961e-02 1.515012085437774658e-01 -8.410244435071945190e-02 -1.153517365455627441e-01 -8.116404712200164795e-02 2.059787660837173462e-01 8.522468805313110352e-02 -1.361509114503860474e-01 1.268559694290161133e-01 -1.045668590813875198e-02 -7.078079134225845337e-02 -7.555560208857059479e-03
2.172271460294723511e-01 -8.844622224569320679e-02 -4.997444525361061096e-02 1.960134059190750122e-01 -7.713293284177780151e-02 -1.080956682562828064e-01 -9.969328343868255615e-02 1.762550771236419678e-01 7.500238716602325439e-02 -1.572572737932205200e-01 1.391141116619110107e-01 -4.587616026401519775e-02 -7.654583454132080078e-02 1.167334150522947311e-02
2.451166212558746338e-01 -9.914612770080566406e-02 -8.020677417516708374e-02 1.959970295429229736e-01 -1.058665364980697632e-01 -1.457825303077697754e-01 -1.169599965214729309e-01 2.514214217662811279e-01 1.243046075105667114e-01 -1.823211014270782471e-01 1.783390641212463379e-01 2.264380268752574921e-02 -9.870841354131698608e-02 -1.921059563755989075e-02
2.475013136863708496e-01 -1.268324404954910278e-01 -7.392833381891250610e-02 2.425617724657058716e-01 -1.348447948694229126e-01 -1.586414426565170288e-01 -1.263211220502853394e-01 2.677521109580993652e-01 1.154662519693374634e-01 -2.108478546142578125e-01 1.755102723836898804e-01 -1.416085637174546719e-03 -1.034566387534141541e-01 -4.159248620271682739e-02
