1.435676813125610352e-01 -4.350620880722999573e-02 -5.706445500254631042e-02 9.635119140148162842e-02 -1.293241381645202637e-01 -1.742847114801406860e-01 -2.808422781527042389e-02 1.574849039316177368e-01 2.909703180193901062e-02 -8.628086000680923462e-02 5.126942694187164307e-02 -1.097079291939735413e-01 -4.531467333436012268e-02 3.974772989749908447e-02
1.806005984544754028e-01 -7.989852130413055420e-02 -6.092057004570960999e-02 1.027750968933105469e-01 -1.075389608740806580e-01 -1.430705189704895020e-01 -5.437949672341346741e-02 1.977410018444061279e-01 6.148947402834892273e-02 -1.172735914587974548e-01 7.105085253715515137e-02 -6.611645966768264771e-02 -8.283215761184692383e-02 9.961957111954689026e-03
1.409399211406707764e-01 -5.823173373937606812e-02 -3.656807541847229004e-02 1.148544996976852417e-01 -1.399096399545669556e-01 -1.700513660907745361e-01 -2.896768227219581604e-02 1.708771586418151855e-01 4.373771324753761292e-02 -1.163533106446266174e-01 7.508288323879241943e-02 -8.522295206785202026e-02 -6.957077980041503906e-02 1.939822733402252197e-02
8.090042322874069214e-02 -1.147833839058876038e-02 3.775843884795904160e-03 4.258814454078674316e-02 -1.966788470745086670e-01 -1.856211870908737183e-01 3.235949948430061340e-02 8.486238867044448853e-02 -2.415976487100124359e-02 -2.088773436844348907e-02 -5.717016174457967281e-04 -8.838877081871032715e-02 -2.831489965319633484e-02 4.334116354584693909e-02
1.079270541667938232e-01 -3.425244614481925964e-02 9.569151327013969421e-03 5.972833186388015747e-02 -2.038371115922927856e-01 -2.063180655241012573e-01 2.093571797013282776e-02 1.497506052255630493e-01 3.214971348643302917e-02 -6.925628334283828735e-02 3.104571625590324402e-02 -1.074191555380821228e-01 -4.114004597067832947e-02 2.893832884728908539e-02
8.043234795331954956e-02 -2.495567128062248230e-02 3.175786696374416351e-03 5.888587981462478638e-02 -1.793240457773208618e-01 -1.862749159336090088e-01 2.556398883461952209e-02 1.078032404184341431e-01 2.116720192134380341e-03 -5.188655853271484375e-02 5.689399316906929016e-03 -7.948384433984756470e-02 -4.454664140939712524e-02 5.427132546901702881e-02
-2.463171025738120079e-03 1.793431490659713745e-02 7.115583121776580811e-02 -1.985434256494045258e-02 -2.772589623928070068e-01 -2.338549494743347168e-01 1.230480447411537170e-01 2.554703038185834885e-03 -9.401405602693557739e-02 7.078008353710174561e-02 -8.094038814306259155e-02 -8.654173463582992554e-02 2.317304536700248718e-02 9.192029386758804321e-02
4.815238416194915771e-01 -2.157663851976394653e-01 -1.808524578809738159e-01 3.863993585109710693e-01 1.581418067216873169e-01 -1.755563891492784023e-03 -2.060696035623550415e-01 4.071080088615417480e-01 2.913319766521453857e-01 -3.667358160018920898e-01 3.476297259330749512e-01 3.732682764530181885e-02 -1.680489182472229004e-01 -4.599462822079658508e-02
4.880775511264801025e-01 -2.129333019256591797e-01 -1.979192495346069336e-01 3.921689689159393311e-01 1.411520540714263916e-01 1.950441859662532806e-02 -2.227833271026611328e-01 4.489790797233581543e-01 3.086768686771392822e-01 -3.684366941452026367e-01 3.513838648796081543e-01 8.556599728763103485e-03 -1.995217204093933105e-01 -7.742424309253692627e-02
4.082531929016113281e-01 -1.749780029058456421e-01 -1.709847748279571533e-01 3.228601813316345215e-01 1.034577488899230957e-01 2.270203270018100739e-02 -2.004356533288955688e-01 3.690926730632781982e-01 2.590550184249877930e-01 -3.163217008113861084e-01 2.937310934066772461e-01 8.274568244814872742e-05 -1.754249483346939087e-01 -7.267487794160842896e-02
