1.261917352676391602e-01 -3.899786248803138733e-02 -1.355318073183298111e-02 7.047364860773086548e-02 -1.391727179288864136e-01 -1.392446160316467285e-01 -2.174260094761848450e-02 1.275818943977355957e-01 4.774505272507667542e-03 -5.445582047104835510e-02 6.811578571796417236e-02 -4.839010536670684814e-02 -7.867167145013809204e-02 2.719399519264698029e-02
1.885536313056945801e-01 -7.339809089899063110e-02 -5.653988197445869446e-02 1.130017042160034180e-01 -9.113159030675888062e-02 -8.972708135843276978e-02 -4.756255820393562317e-02 1.845724135637283325e-01 7.571643590927124023e-02 -1.520311236381530762e-01 1.458468139171600342e-01 -1.638732646824792027e-04 -1.048021912574768066e-01 -2.235936000943183899e-02
1.347157359123229980e-01 -5.384160205721855164e-02 -2.937071211636066437e-02 7.961235940456390381e-02 -1.029603332281112671e-01 -1.060455515980720520e-01 -2.869395725429058075e-02 1.321785897016525269e-01 3.186749666929244995e-02 -8.613736927509307861e-02 7.250875234603881836e-02 -3.984998539090156555e-02 -9.486127644777297974e-02 1.040456444025039673e-02
6.251727044582366943e-02 -1.145324949175119400e-02 1.883641630411148071e-02 2.900536730885505676e-02 -1.773672550916671753e-01 -1.755664348602294922e-01 3.422277793288230896e-02 5.074822157621383667e-02 -2.499764226377010345e-02 -3.955052234232425690e-03 -6.887638301122933626e-05 -7.347922772169113159e-02 -4.213909059762954712e-02 4.068034887313842773e-02
1.140853241086006165e-01 -9.793658740818500519e-03 -7.948761805891990662e-03 5.531904846429824829e-02 -1.587408483028411865e-01 -1.345793753862380981e-01 2.775818295776844025e-02 8.767316490411758423e-02 -1.069393008947372437e-02 -5.662807822227478027e-02 3.825797140598297119e-02 -6.610506772994995117e-02 -6.306101381778717041e-02 3.657245635986328125e-02
7.596899569034576416e-02 3.503809450194239616e-03 3.829950466752052307e-03 2.789113298058509827e-02 -1.928873658180236816e-01 -1.765302419662475586e-01 4.080019146203994751e-02 6.524825096130371094e-02 -3.320953994989395142e-02 -2.673198282718658447e-02 2.294921688735485077e-02 -5.147602781653404236e-02 -3.521677851676940918e-02 3.110010921955108643e-02
-2.838155813515186310e-02 3.207606077194213867e-02 8.914586156606674194e-02 -3.363056108355522156e-02 -2.932817935943603516e-01 -2.612299025058746338e-01 1.246675848960876465e-01 -4.073571041226387024e-02 -1.178942024707794189e-01 8.249051123857498169e-02 -7.045040279626846313e-02 -6.857903301715850830e-02 1.783229410648345947e-02 8.223684132099151611e-02
3.104298114776611328e-01 -1.481579691171646118e-01 -6.039604917168617249e-02 3.203769922256469727e-01 -8.931620977818965912e-03 -9.802033007144927979e-02 -1.236867085099220276e-01 3.124264478683471680e-01 1.744652390480041504e-01 -2.521404325962066650e-01 1.782512366771697998e-01 1.140111032873392105e-02 -1.410521417856216431e-01 4.974152147769927979e-02
3.554052710533142090e-01 -1.449925452470779419e-01 -1.036370471119880676e-01 3.106968700885772705e-01 2.741210535168647766e-02 -5.046519264578819275e-02 -1.426101326942443848e-01 3.732182383537292480e-01 1.869795918464660645e-01 -2.684394419193267822e-01 2.145357429981231689e-01 1.214670483022928238e-02 -1.475017219781875610e-01 -6.357784150168299675e-04
2.935149967670440674e-01 -1.284797489643096924e-01 -7.844477891921997070e-02 2.703250646591186523e-01 1.831804029643535614e-02 -2.949471026659011841e-02 -1.219627335667610168e-01 3.068920075893402100e-01 1.918992996215820312e-01 -2.487713992595672607e-01 2.007358968257904053e-01 1.482129096984863281e-03 -1.279607266187667847e-01 -1.933950372040271759e-02
