1.350000000000000000e+02,3.945382680560545752e-01
1.360000000000000000e+02,2.620853080568719684e-01
1.370000000000000000e+02,2.835760517799352787e-01
1.380000000000000000e+02,3.319448894585069199e-01
1.390000000000000000e+02,2.668014148559878507e-01
1.400000000000000000e+02,2.987537891545974933e-01
1.410000000000000000e+02,2.061855670103092675e-01
1.420000000000000000e+02,1.159283694627709776e-01
1.430000000000000000e+02,1.665139016193095123e-01
1.440000000000000000e+02,2.278502747252746929e-01
1.450000000000000000e+02,9.455984174085063643e-02
1.460000000000000000e+02,3.478625314333613217e-01
1.470000000000000000e+02,6.857142857142857484e-02
1.480000000000000000e+02,7.203065134099616296e-02
1.490000000000000000e+02,2.165595794392523588e-01
1.500000000000000000e+02,1.633383010432190863e-01
1.510000000000000000e+02,3.414195867026055820e-01
1.520000000000000000e+02,2.920818038804405270e-01
1.530000000000000000e+02,2.405320108205590557e-01
1.540000000000000000e+02,2.115001423284941506e-01
1.550000000000000000e+02,7.201125175808720247e-02
1.560000000000000000e+02,6.035104986876639321e-01
1.570000000000000000e+02,4.441541476159373281e-02
1.580000000000000000e+02,1.811783107403545368e-01
1.590000000000000000e+02,1.227355072463768293e-01
1.600000000000000000e+02,5.217542638357117735e-01
1.610000000000000000e+02,8.032708032708033019e-02
1.620000000000000000e+02,9.281179602703255593e-01
1.630000000000000000e+02,1.000000000000000000e+00
1.640000000000000000e+02,4.633475870494808135e-01
1.650000000000000000e+02,2.666404096100827292e-01
1.660000000000000000e+02,5.581256528876287204e-01
1.670000000000000000e+02,4.563386069447297744e-01
1.680000000000000000e+02,2.614546263345195465e-01
1.690000000000000000e+02,3.271604938271605034e-01
1.700000000000000000e+02,2.953299714974786383e-01
1.710000000000000000e+02,9.607191713894859264e-01
1.720000000000000000e+02,8.769291650178077102e-01
1.730000000000000000e+02,5.134803921568626972e-01
1.740000000000000000e+02,7.450645868876432099e-01
1.750000000000000000e+02,3.933312750849026762e-01
1.760000000000000000e+02,4.066466651280867817e-01
1.770000000000000000e+02,3.136636162827390328e-01
1.780000000000000000e+02,3.692560175054703797e-01
1.790000000000000000e+02,2.708654142285186195e-01
1.800000000000000000e+02,2.259062016835594877e-01
1.810000000000000000e+02,2.204655248133509104e-01
1.820000000000000000e+02,3.129555607806254192e-01
1.830000000000000000e+02,4.128102972724487230e-01
1.840000000000000000e+02,1.665480427046263368e-01
1.850000000000000000e+02,1.936976004625614589e-01
1.860000000000000000e+02,4.360378297660528202e-01
1.870000000000000000e+02,5.680600214362272471e-01
1.880000000000000000e+02,4.530186109850204978e-01
1.890000000000000000e+02,3.340021889821233048e-01
1.900000000000000000e+02,2.219437981027385098e-01
1.910000000000000000e+02,2.103221957040572743e-01
1.920000000000000000e+02,1.879194630872483562e-01
1.930000000000000000e+02,2.084507042253521125e-01
1.940000000000000000e+02,2.275948311796582024e-01
1.950000000000000000e+02,4.821232123212321197e-01
1.960000000000000000e+02,1.729665879176510157e-01
1.970000000000000000e+02,5.416372618207480061e-01
1.980000000000000000e+02,1.417537482962289985e-01
1.990000000000000000e+02,4.163568773234199716e-02
2.000000000000000000e+02,1.410433342533811418e-01
2.010000000000000000e+02,1.396113602391629294e-01
2.020000000000000000e+02,9.217488164856584010e-02
2.030000000000000000e+02,1.055542480583666759e-01
2.040000000000000000e+02,2.173668417104276107e-01
2.050000000000000000e+02,8.445895799317203190e-02
2.060000000000000000e+02,6.137184115523464795e-02
2.070000000000000000e+02,8.571428571428572896e-02
2.080000000000000000e+02,7.231887821345105161e-02
2.090000000000000000e+02,6.966292134831460203e-02
2.100000000000000000e+02,3.429910524073284672e-02
2.110000000000000000e+02,9.775364107627745880e-02
2.120000000000000000e+02,2.831748656469615377e-01
2.130000000000000000e+02,1.075914800655379672e-01
2.140000000000000000e+02,5.776321179844326470e-02
2.150000000000000000e+02,1.203847347192057021e-01
2.160000000000000000e+02,1.742053789731051461e-01
2.170000000000000000e+02,1.317249971684222587e-01
2.180000000000000000e+02,1.058769513314967992e-01
2.190000000000000000e+02,9.357309357309356868e-02
2.200000000000000000e+02,2.200050517807527195e-01
2.210000000000000000e+02,3.184605624867837270e-01
2.220000000000000000e+02,3.149704882847432774e-01
2.230000000000000000e+02,9.871611982881597913e-02
2.240000000000000000e+02,1.008200675349734815e-01
2.250000000000000000e+02,2.917689412534772986e-01
2.260000000000000000e+02,1.403787769264131791e-01
2.270000000000000000e+02,9.646827992151732478e-02
2.280000000000000000e+02,8.183471408365328159e-02
2.290000000000000000e+02,1.296767163094805775e-01
2.300000000000000000e+02,2.809450436569080889e-01
2.310000000000000000e+02,2.038273253226524362e-01
2.320000000000000000e+02,1.734363767074047491e-01
2.330000000000000000e+02,9.581078372419324363e-02
2.340000000000000000e+02,2.092639784140308823e-01
2.350000000000000000e+02,6.630824372759858143e-02
2.360000000000000000e+02,1.463574710129074696e-01
2.370000000000000000e+02,1.253651411879259936e-01
2.380000000000000000e+02,1.556160316674913280e-01
2.390000000000000000e+02,9.738194274528993999e-02
2.400000000000000000e+02,8.301647655259822289e-02
2.410000000000000000e+02,2.011242973141786627e-01
2.420000000000000000e+02,9.246505975288636658e-02
2.430000000000000000e+02,1.933767001774098493e-01
2.440000000000000000e+02,1.419816138917262549e-01
2.450000000000000000e+02,1.082077588970823956e-01
2.460000000000000000e+02,2.187978886429422787e-01
2.470000000000000000e+02,1.424638678596008567e-01
2.480000000000000000e+02,2.678490222828558420e-01
2.490000000000000000e+02,1.743335692380278412e-01
2.500000000000000000e+02,3.130558520099608888e-01
2.510000000000000000e+02,2.727787209960385040e-01
2.520000000000000000e+02,3.195406850128687526e-01
2.530000000000000000e+02,3.297988036976617909e-01
2.540000000000000000e+02,3.211128445137805265e-01
2.550000000000000000e+02,4.052287581699345331e-01
2.560000000000000000e+02,2.501861504095309052e-01
2.570000000000000000e+02,3.400060661207158219e-01
2.580000000000000000e+02,2.631578947368420907e-01
2.590000000000000000e+02,1.998036327933235545e-01
2.600000000000000000e+02,1.492750663671635614e-01
2.610000000000000000e+02,2.008272058823529216e-01
2.620000000000000000e+02,1.998702141466580373e-01
2.630000000000000000e+02,1.942857142857142838e-01
2.640000000000000000e+02,1.994556765163296996e-01
2.650000000000000000e+02,4.671685487243831258e-01
2.660000000000000000e+02,1.488014473089099843e-01
2.670000000000000000e+02,1.731914893617021167e-01
2.680000000000000000e+02,1.663606316562614706e-01
2.690000000000000000e+02,1.913303437967115161e-01
2.700000000000000000e+02,2.443017656500802437e-01
2.710000000000000000e+02,3.175416133162611843e-01
2.720000000000000000e+02,2.014331210191082910e-01
2.730000000000000000e+02,2.463087248322148037e-01
2.740000000000000000e+02,2.518315018315018250e-01
2.750000000000000000e+02,4.799679487179486781e-01
2.760000000000000000e+02,2.583777012214218405e-01
2.770000000000000000e+02,3.266463148713475984e-01
2.780000000000000000e+02,3.542976939203354436e-01
2.790000000000000000e+02,2.788913635238802202e-01
2.800000000000000000e+02,2.847394540942927987e-01
2.810000000000000000e+02,2.874603893164327517e-01
2.820000000000000000e+02,3.304582210242588136e-01
2.830000000000000000e+02,6.615840745446844862e-01
2.840000000000000000e+02,2.062050051422694430e-01
2.850000000000000000e+02,1.990375360923964665e-01
2.860000000000000000e+02,2.601911449190560388e-01
2.870000000000000000e+02,2.390002603488675104e-01
2.880000000000000000e+02,3.162578684610375390e-01
2.890000000000000000e+02,2.040400611101680639e-01
2.900000000000000000e+02,2.346298619824341014e-01
2.910000000000000000e+02,2.936302433972035053e-01
2.920000000000000000e+02,2.124876604146100634e-01
2.930000000000000000e+02,4.725590299936183736e-01
2.940000000000000000e+02,6.116344795101271714e-01
2.950000000000000000e+02,4.283890189401999837e-01
2.960000000000000000e+02,2.431623078458774456e-01
2.970000000000000000e+02,1.649428415895481392e-01
2.980000000000000000e+02,1.858522578961106786e-01
2.990000000000000000e+02,1.882103159735231956e-01
3.000000000000000000e+02,1.615940442303481495e-01
3.010000000000000000e+02,1.974626560261919239e-01
3.020000000000000000e+02,4.187871581450653968e-01
3.030000000000000000e+02,3.724442807146804979e-01
3.040000000000000000e+02,1.059013742926434992e-01
3.050000000000000000e+02,2.473342002600779910e-01
3.060000000000000000e+02,4.170327813450490084e-01
3.070000000000000000e+02,2.557266982622433127e-01
3.080000000000000000e+02,6.360444704505558988e-01
3.090000000000000000e+02,6.835124244459368503e-01
3.100000000000000000e+02,3.241671073506081635e-01
3.110000000000000000e+02,2.776131465517240882e-01
3.120000000000000000e+02,1.810344827586206906e-01
3.130000000000000000e+02,1.385317997293640246e-01
3.140000000000000000e+02,4.590776900706273200e-01
3.150000000000000000e+02,2.700699876492383966e-01
3.160000000000000000e+02,3.309589041095890583e-01
3.170000000000000000e+02,1.740184197770237584e-01
3.180000000000000000e+02,4.822764227642277191e-01
3.190000000000000000e+02,4.034548944337811860e-01
3.200000000000000000e+02,1.576168929110105532e-01
3.210000000000000000e+02,5.719696969696970168e-01
3.220000000000000000e+02,2.941849380362249744e-01
3.230000000000000000e+02,3.171837708830548830e-01
3.240000000000000000e+02,3.184504267892317997e-01
3.250000000000000000e+02,2.821647379169502923e-01
3.260000000000000000e+02,2.133096902054865962e-01
3.270000000000000000e+02,3.652434456928839168e-01
3.280000000000000000e+02,1.481161424127203363e-01
3.290000000000000000e+02,2.286075149984211907e-01
3.300000000000000000e+02,2.353396555060963957e-01
3.310000000000000000e+02,1.733128834355828207e-01
3.320000000000000000e+02,1.643807574206755384e-01
3.330000000000000000e+02,1.682597694686533418e-01
3.340000000000000000e+02,8.259952871139773778e-02
3.350000000000000000e+02,1.681827797757562970e-01
3.360000000000000000e+02,1.629287598944590965e-01
3.370000000000000000e+02,2.430769230769231071e-01
3.380000000000000000e+02,3.790467625899279769e-01
3.390000000000000000e+02,4.000000000000000222e-01
3.400000000000000000e+02,3.908685968819599066e-01
3.410000000000000000e+02,3.870530877573131190e-01
3.420000000000000000e+02,3.147751605995717239e-01
3.430000000000000000e+02,3.479705672917161041e-01
3.440000000000000000e+02,3.264500455511691324e-01
3.450000000000000000e+02,2.941342357586013145e-01
3.460000000000000000e+02,2.852932508104921716e-01
3.470000000000000000e+02,2.935180345007841196e-01
3.480000000000000000e+02,1.781609195402298895e-01
3.490000000000000000e+02,4.950826121164437210e-01
3.500000000000000000e+02,4.238028661307234879e-01
3.510000000000000000e+02,2.686797443244435257e-01
3.520000000000000000e+02,2.370986920332937009e-01
3.530000000000000000e+02,1.455973417912702073e-01
3.540000000000000000e+02,1.488063184347513945e-01
3.550000000000000000e+02,2.430512016718912871e-01
3.560000000000000000e+02,2.648412890719650803e-01
3.570000000000000000e+02,4.059686133264728825e-01
3.580000000000000000e+02,3.219178082191780921e-01
3.590000000000000000e+02,2.648495757264078265e-01
3.600000000000000000e+02,3.321273516642547219e-01
3.610000000000000000e+02,3.127272727272727426e-01
3.620000000000000000e+02,3.686635944700460965e-01
3.630000000000000000e+02,3.375043448036148530e-01
3.640000000000000000e+02,2.534668721109399336e-01
3.650000000000000000e+02,3.195476575121163343e-01
3.660000000000000000e+02,3.280423280423279686e-01
3.670000000000000000e+02,2.009011396766498814e-01
3.680000000000000000e+02,3.151688973868705945e-01
3.690000000000000000e+02,2.653495440729483068e-01
3.700000000000000000e+02,2.074541510550187429e-01
3.710000000000000000e+02,1.490424646128226394e-01
3.720000000000000000e+02,2.468007312614259874e-01
3.730000000000000000e+02,4.478144513826941009e-01
3.740000000000000000e+02,3.167484232655921605e-01
3.750000000000000000e+02,3.155108523028056777e-01
3.760000000000000000e+02,3.766542246352223011e-01
3.770000000000000000e+02,3.293255131964809568e-01
3.780000000000000000e+02,3.166303558460420997e-01
3.790000000000000000e+02,2.811486799444187223e-01
3.800000000000000000e+02,4.144452039188881165e-01
3.810000000000000000e+02,2.676513552994643774e-01
3.820000000000000000e+02,4.683583959899749183e-01
3.830000000000000000e+02,3.339017735334242620e-01
3.840000000000000000e+02,1.906377204884667498e-01
3.850000000000000000e+02,1.960117483382284864e-01
3.860000000000000000e+02,1.374764595103578069e-01
3.870000000000000000e+02,1.549555078244860551e-01
3.880000000000000000e+02,1.673922507618632871e-01
3.890000000000000000e+02,2.100255279647249562e-01
3.900000000000000000e+02,1.835609243697478854e-01
3.910000000000000000e+02,3.000789681495130146e-01
3.920000000000000000e+02,1.831775700934579476e-01
3.930000000000000000e+02,1.946564885496183117e-01
3.940000000000000000e+02,1.208860759493670944e-01
3.950000000000000000e+02,2.712928674931572859e-01
3.960000000000000000e+02,3.814401928291654142e-01
3.970000000000000000e+02,2.484735864082824874e-01
3.980000000000000000e+02,2.815861632566968864e-01
3.990000000000000000e+02,1.932717678100263903e-01
4.000000000000000000e+02,1.400078988941548530e-01
4.010000000000000000e+02,3.647017045454544748e-01
4.020000000000000000e+02,2.717640320733104020e-01
4.030000000000000000e+02,3.266516092603048982e-01
4.040000000000000000e+02,3.273839877613462512e-01
4.050000000000000000e+02,3.938935150138784258e-01
4.060000000000000000e+02,3.324056895485467122e-01
4.070000000000000000e+02,3.080448065173115868e-01
4.080000000000000000e+02,3.268235686863629197e-01
4.090000000000000000e+02,4.944742658667509172e-01
4.100000000000000000e+02,2.661290322580645018e-01
4.110000000000000000e+02,2.465373961218836896e-01
4.120000000000000000e+02,1.166699237834668695e-01
4.130000000000000000e+02,1.962361925542070451e-01
4.140000000000000000e+02,4.559595202398801228e-01
4.150000000000000000e+02,5.784893839192482012e-01
4.160000000000000000e+02,5.798037190082644399e-01
4.170000000000000000e+02,4.789199431549028829e-01
4.180000000000000000e+02,6.395239586595677928e-01
4.190000000000000000e+02,5.809147898769445595e-01
4.200000000000000000e+02,4.842009547624460675e-01
4.210000000000000000e+02,2.155172413793103592e-01
4.220000000000000000e+02,2.987804878048780366e-01
4.230000000000000000e+02,5.062633669416437554e-01
4.240000000000000000e+02,4.303749043611324043e-01
4.250000000000000000e+02,4.385226741467975753e-01
4.260000000000000000e+02,2.712348322626695341e-01
4.270000000000000000e+02,1.168831168831168804e-01
4.280000000000000000e+02,4.945935122146575824e-01
4.290000000000000000e+02,2.489663319551093101e-01
4.300000000000000000e+02,1.803637588413607162e-01
4.310000000000000000e+02,2.865041982387876440e-01
4.320000000000000000e+02,1.137254901960784437e-01
4.330000000000000000e+02,1.732516143154208543e-01
4.340000000000000000e+02,1.593400856218022410e-01
4.350000000000000000e+02,1.158225951453401292e-01
4.360000000000000000e+02,1.281035795887281170e-01
4.370000000000000000e+02,1.944728761514841198e-01
4.380000000000000000e+02,2.687316144661706097e-01
4.390000000000000000e+02,1.923873640600725077e-01
4.400000000000000000e+02,1.233575210825652024e-01
4.410000000000000000e+02,1.915673693858845061e-01
4.420000000000000000e+02,2.661696554503324430e-01
4.430000000000000000e+02,2.709570957095708832e-01
4.440000000000000000e+02,2.363785333879556971e-01
4.450000000000000000e+02,2.130075705437026734e-01
4.460000000000000000e+02,2.082984774970720876e-01
4.470000000000000000e+02,3.131377551020408379e-01
4.480000000000000000e+02,3.563786008230452884e-01
4.490000000000000000e+02,6.281216069489684584e-01
4.500000000000000000e+02,8.726649528706084125e-01
4.510000000000000000e+02,7.617230098146128281e-01
4.520000000000000000e+02,2.570155902004454540e-01
4.530000000000000000e+02,2.380736029077691884e-01
4.540000000000000000e+02,3.842261904761904989e-01
4.550000000000000000e+02,4.235187424425634894e-01
4.560000000000000000e+02,3.932926829268292845e-01
4.570000000000000000e+02,2.447070408665681929e-01
4.580000000000000000e+02,3.164426059979317252e-01
4.590000000000000000e+02,2.110527631907976875e-01
4.600000000000000000e+02,2.155677655677656068e-01
4.610000000000000000e+02,2.703881378107282907e-01
4.620000000000000000e+02,1.773252940595038130e-01
4.630000000000000000e+02,1.469387755102040949e-01
4.640000000000000000e+02,1.505281690140845008e-01
4.650000000000000000e+02,2.490438695163104954e-01
4.660000000000000000e+02,8.124128312412833008e-02
4.670000000000000000e+02,2.376323179952473386e-01
4.680000000000000000e+02,2.342594114746013589e-01
4.690000000000000000e+02,1.379504504504504570e-01
4.700000000000000000e+02,1.482155863073561508e-01
4.710000000000000000e+02,1.878365536902122379e-01
4.720000000000000000e+02,3.043182590955457179e-01
4.730000000000000000e+02,3.436589886153031403e-01
4.740000000000000000e+02,2.622860298177802085e-01
4.750000000000000000e+02,3.455192494338401588e-01
4.760000000000000000e+02,2.671166827386692311e-01
4.770000000000000000e+02,2.794691647150663316e-01
4.780000000000000000e+02,1.784841075794620924e-01
4.790000000000000000e+02,2.312925170068027558e-01
4.800000000000000000e+02,3.837535014005602485e-01
4.810000000000000000e+02,4.436355614383409307e-01
4.820000000000000000e+02,3.608496907770906148e-01
4.830000000000000000e+02,1.824090121317157587e-01
4.840000000000000000e+02,3.535228677379481099e-01
4.850000000000000000e+02,2.256169212690951886e-01
4.860000000000000000e+02,2.176196032672111924e-01
4.870000000000000000e+02,1.966161026837806580e-01
4.880000000000000000e+02,2.588785046728971917e-01
4.890000000000000000e+02,1.973903387007218124e-01
4.900000000000000000e+02,2.913907284768211814e-01
4.910000000000000000e+02,3.600926283288304885e-01
4.920000000000000000e+02,2.429061428125974531e-01
4.930000000000000000e+02,3.266433437672619511e-01
4.940000000000000000e+02,2.598243180767452754e-01
4.950000000000000000e+02,1.806440198159943444e-01
4.960000000000000000e+02,3.361949598449183174e-01
4.970000000000000000e+02,6.178387650085763738e-01
4.980000000000000000e+02,3.506518404907976172e-01
4.990000000000000000e+02,3.774355167934681510e-01
5.000000000000000000e+02,3.643693107932379771e-01
5.010000000000000000e+02,3.136833046471600439e-01
5.020000000000000000e+02,2.879235842619968233e-01
5.030000000000000000e+02,3.740932642487047044e-01
5.040000000000000000e+02,4.018929741536220734e-01
5.050000000000000000e+02,1.936611512467955876e-01
5.060000000000000000e+02,1.737197724039829250e-01
5.070000000000000000e+02,2.184933114292419987e-01
5.080000000000000000e+02,2.192231731402238537e-01
5.090000000000000000e+02,2.179795550210462951e-01
5.100000000000000000e+02,1.903823413480488780e-01
5.110000000000000000e+02,1.769172361427486795e-01
5.120000000000000000e+02,5.703185703185703614e-01
5.130000000000000000e+02,2.860528097494922095e-01
5.140000000000000000e+02,2.416441768735728135e-01
5.150000000000000000e+02,4.399860432658757592e-01
5.160000000000000000e+02,4.267796610169490856e-01
5.170000000000000000e+02,3.731808731808731738e-01
5.180000000000000000e+02,4.503988035892322883e-01
5.190000000000000000e+02,4.605554608962345031e-01
5.200000000000000000e+02,1.773935318603906408e-01
5.210000000000000000e+02,3.519677996422182487e-01
5.220000000000000000e+02,2.161272627537026980e-01
5.230000000000000000e+02,1.323566878980891592e-01
5.240000000000000000e+02,2.622033571290758314e-01
5.250000000000000000e+02,3.624052877639851733e-01
5.260000000000000000e+02,1.468732071141709561e-01
5.270000000000000000e+02,1.981950711558486677e-01
5.280000000000000000e+02,1.177761521580102527e-01
5.290000000000000000e+02,1.605010195164578990e-01
5.300000000000000000e+02,1.494225216554379287e-01
5.310000000000000000e+02,1.756551141166525776e-01
5.320000000000000000e+02,2.720338983050847315e-01
5.330000000000000000e+02,1.579339921685623815e-01
5.340000000000000000e+02,2.217905405405405372e-01
5.350000000000000000e+02,2.288346613545816921e-01
5.360000000000000000e+02,2.046276211135213130e-01
5.370000000000000000e+02,3.760831889081456270e-01
5.380000000000000000e+02,2.851075877689694393e-01
5.390000000000000000e+02,3.361227336122732945e-01
5.400000000000000000e+02,4.123943661971831154e-01
5.410000000000000000e+02,3.698286669452570119e-01
5.420000000000000000e+02,3.676110528156698032e-01
5.430000000000000000e+02,3.018108651911469154e-01
5.440000000000000000e+02,2.368528332653893065e-01
5.450000000000000000e+02,3.106575963718821165e-01
5.460000000000000000e+02,3.377761548292860794e-01
5.470000000000000000e+02,1.949120838009726908e-01
5.480000000000000000e+02,3.637630662020905903e-01
5.490000000000000000e+02,4.703132304815335063e-01
5.500000000000000000e+02,4.453146853146853212e-01
5.510000000000000000e+02,3.350572589582563876e-01
5.520000000000000000e+02,3.326351068286552137e-01
5.530000000000000000e+02,2.974834437086092964e-01
5.540000000000000000e+02,2.590476190476189711e-01
5.550000000000000000e+02,3.327702702702702853e-01
5.560000000000000000e+02,5.948553054662378825e-01
5.570000000000000000e+02,5.115020297699593987e-01
5.580000000000000000e+02,5.201998262380538307e-01
5.590000000000000000e+02,3.848439821693908081e-01
5.600000000000000000e+02,6.290143964562568968e-01
5.610000000000000000e+02,2.822040208488458823e-01
5.620000000000000000e+02,1.199999999999999956e-01
5.630000000000000000e+02,5.564642969487261226e-01
5.640000000000000000e+02,3.622174381054897863e-01
5.650000000000000000e+02,2.770024271844659935e-01
5.660000000000000000e+02,6.616481774960378814e-01
5.670000000000000000e+02,3.615286624203821741e-01
5.680000000000000000e+02,5.606909430438842268e-01
5.690000000000000000e+02,5.197022767075306637e-01
5.700000000000000000e+02,3.523649594178561162e-01
5.710000000000000000e+02,5.297416382936110946e-01
5.720000000000000000e+02,5.387485648679678496e-01
5.730000000000000000e+02,5.725534308211474022e-01
5.740000000000000000e+02,4.823045267489711740e-01
5.750000000000000000e+02,6.900937081659973549e-01
5.760000000000000000e+02,5.112391930835734621e-01
5.770000000000000000e+02,5.494712990936555519e-01
5.780000000000000000e+02,6.778936113338679403e-01
5.790000000000000000e+02,5.307862330281023500e-01
5.800000000000000000e+02,4.995784148397977020e-01
5.810000000000000000e+02,5.728758169934640154e-01
5.820000000000000000e+02,6.090509113764928095e-01
